      1  
      
1 |
      1 1995
      1 58 Plymouth Fury
      1 60
      4 Virginia Christine
      4 Virginia Gregg
      4 Virginia Madsen
      4 Vivian Blaine
      4 Warren Stevens
      4 Wayne Rogers
      4 Wendell Cory
      4 Wendell Holmes
      4 Wendy Hughes
      4 Wilfrid HydeWhite
      4 Wilfrid Lawson
      4 William Finley
      4 William Haines
      4 William Tracy
      4 Willie Nelson
      4 Will Patton
      4 Will Sampson
      4 Zohra Lampert
      5 Adolfo Celi
      5 Adrienne Barbeau
      5 Agnes Ayres
      5 Alan Webb
      5 Alexander Granach
      5 Alexander Scourby
      5 Alice Joyce
      5 Aline McMahon
      5 Alison Steadman
      5 Allyn Ann McLerie
      5 Andrew Duggan
      5 Andrew McCarthy
      5 Angelo Rossitto
      5 Anita Page
      5 Anna Sten
      5 Ann Blyth
      5 Anne Meara
      5 Annette Bening
      5 Ann Shoemaker
      5 Anthony Caruso
      5 Anthony Dawson
      5 Antonio Moreno
      5 Arch Johnson
      5 Arsenio Hall
      5 Arthur Hoyt
      5 Ashley Judd
      5 Astrid Allwyn
      5 Athene Seyler
      5 Barbara ONeil
      5 Barton MacLane
      5 Bert Convy
      5 Bert Freed
      5 Bessie Love
      5 Betsy Drake
      5 Betsy Palmer
      5 Beverly dAngelo
      5 Bibi Anderson
      5 Biff McGuire
      5 Bill McKinney
      5 Bourvil
      5 Brandon Hurst
      5 Brenda Fricker
      5 Brooke Adams
      5 Bud Cort
      5 Buddy Hackett
      5 Bulle Ogier
      5 Buster Crabbe
      5 Cab Calloway
      5 Cameron Diaz
      5 Carl Benton Reid
      5 Carl Weathers
      5 Carol Burnett
      5 Catherine ZetaJones
      5 Charles Farrell
      5 Charles Gray
      5 Charles S. Dutton
      5 Charley Grapwin
      5 Chiara Mastroianni
      5 Chick Chandler
      5 Christian Bale
      5 Christopher Guest
      5 Claire Danes
      5 Claire Dodd
      5 Clare Greet
      5 Connie Stevens
      5 Constance Collier
      5 Cora Witherspoon
      5 Corey Feldman
      5 Creighton Hale
      5 C.Thomas Howell
      5 Dana Ivey
      5 Dan Dailey
      5 Daniel Baldwin
      5 Darlanne Fluegel
      5 David Arquette
      5 David Brian
      5 David Johansen
      5 David Lodge
      5 David White
      5 Dee Wallace
      5 Delroy Lindo
      5 Derek Farr
      5 Dermot Mulroney
      5 Diana Lynn
      5 Diana Rigg
      5 Diane Varsi
      5 Dick Shawn
      5 Dixie Dunbar
      5 Dominique Sanda
      5 Donald Cook
      5 Donald Sinden
      5 Don Defore
      5 Dorothy Peterson
      5 Douglas Wilmer
      5 Ed Begley~jr
      5 Edgar Norton
      5 Edmund Lowe
      5 Edna Purviance
      5 Eduard Franz
      5 Edward Ashley
      5 Edward Furlong
      5 Eleanor Bron
      5 Elissa Landi
      5 Elizabeth Allen
      5 Elizabeth Pena
      5 Elizabeth Wilson
      5 Ella Raines
      5 Elmo Lincoln
      5 Emanuelle Beart
      5 Emile Drain
      5 Emily Watson
      5 Eric Sykes
      5 Ernest Torrence
      5 Etienne Girardot
      5 Eugene Palette
      5 Evelyn Varden
      5 Ewan McGregor
      5 Fay Holden
      5 Florence Eldridge
      5 Forrest Tucker
      5 Frances Fisher
      5 Francisco Rabal
      5 Francois Truffaut
      5 Freda Jackson
      5 Gail Russell
      5 Gary Raymond
      5 Gayle Hunnicutt
      5 Gene Krupa
      5 Geoffrey Rush
      5 George Baker
      5 George Clooney
      5 George Cole
      5 George Grizzard
      5 George OBrien
      5 George Reeves
      5 Gina Lollobrigida
      5 Grace Jones
      5 Grady Sutton
      5 Graham Chapman
      5 Graham Greene
      5 Grant Withers
      5 Guilietta Masina
      5 Gunnel Lindblom
      5 Gwen Verdon
      5 Harold Warrender
      5 Harry Green
      5 Harvey Fierstein
      5 Henry Armetta
      5 Henry B. Walthall
      5 Henry Thomas
      5 Herman Bing
      5 Honor Blackman
      5 Howard Caine
      5 Howard Hesseman
      5 Iman
      5 Ingrid Thulin
      5 Irene Handl
      5 Irene Pappas
      5 Isobel Epsom
      5 Jack Klugman
      5 Jack Kruschen
      5 Jack Thompson
      5 James Best
      5 James Brown
      5 James B. Sikking
      5 James Craig
      5 James Doohan
      5 James Edwards
      5 James MacArthur
      5 James Shigeta
      5 James Wood
      5 Jamey Sheridan
      5 Janet Suzman
      5 Janis Paige
      5 JeanClaude Brialy
      5 Jean Parker
      5 Jean Peters
      5 Jean Seberg
      5 Jeff Chandler
      5 Jennifer Connelly
      5 Jimmy Gleason
      5 Jocelyn Brando
      5 Joey Bishop
      5 John Ashley
      5 John Carroll
      5 John Cazale
      5 John Dehner
      5 John Litgow
      5 John Lodge
      5 John Mack Brown
      5 John Phillip Law
      5 John Ritter
      5 John Waters
      5 Jonathan Winters
      5 Joseph Cotton
      5 Joss Ackland
      5 Joss Auckland
      5 Jo vanFleet
      5 Jo VanFleet
      5 Julia Adams
      5 Julie Bishop
      5 Julie Ege
      5 Julie Kavner
      5 June Haver
      5 Kate Reid
      5 Kathleen Wilhoite
      5 Kathryn Grant
      5 Katina Paxinou
      5 Kenneth McMillan
      5 Kent Taylor
      5 Kirstie Alley
      5 Kyle MacLachlan
      5 Laura Gemser
      5 Laura SanGiacomo
      5 Lawrence Grant
      5 Lee Majors
      5 Lee vanCleef
      5 Leo Carillo
      5 Leonardo DiCaprio
      5 Leonid Kinskey
      5 Leonid Kinsky
      5 Leora Dana
      5 LesleyAnne Down
      5 Linda Blair
      5 Linda Hamilton
      5 Linda Hunt
      5 Liza Minnelli
      5 Lois Chiles
      5 Lon Chaney~jr
      5 Lotte Lenya
      5 Louis Hayward
      5 Louis Jouvet
      5 Lou Jacobi
      5 Luciana Paluzzi
      5 Ludwig Stossel
      5 Lupe Velez
      5 Madeleine Stowe
      5 Margaret Sullavan
      5 Maria Rohm
      5 MarieChristine Barrault
      5 MarieFrance Pisier
      5 Mariel Hemingway
      5 MarieLouise Parker
      5 Marie Wilson
      5 Marilyn Maxwell
      5 Marius Goring
      5 Mark Harmon
      5 Mark Wahlberg
      5 Marshall Thompson
      5 Martha Raye
      5 Martha Scott
      5 Martin Donovan
      5 Martine Carol
      5 Martin Gabel
      5 Mary Brian
      5 Mary Woronov
      5 Mathilda May
      5 Maurice Evans
      5 Maurice Ronet
      5 Maxie Rosenbloom
      5 Max Perlich
      5 Mel Torme
      5 M.Emmet Walsh
      5 Mercedes Ruehl
      5 Michael Bryant
      5 Michael Crawford
      5 Michael Goodliffe
      5 Michael Hordern
      5 Michael Moriarty
      5 Michael Vartan
      5 Mink Stole
      5 Minna Gombell
      5 MiouMiou
      5 Mitchell Ryan
      5 Mona Maris
      5 Monica Vitti
      5 Nancy Davis
      5 Nancy Travis
      5 Nastassia Kinski
      5 Nathalie Baye
      5 Nathan Lane
      5 Naunton Wayne
      5 Nestor Paiva
      5 Nicholas Cage
      5 Nigel Stock
      5 Nobuko Miyamoto
      5 Noel Coward
      5 Noel Purcell
      5 Norma Varden
      5 Nydia Westman
      5 Patrick McGoohan
      5 Paul Hartman
      5 Paul Rhys
      5 Paul Robeson
      5 Paul Winfield
      5 Peggy Ann Garner
      5 Peggy Ashcroft
      5 Perry King
      5 Pert Kelton
      5 Peter Arne
      5 Peter Jeffrey
      5 Peter Lind Hayes
      5 Phil Harris
      5 Phillips Holmes
      5 Phyllis Calvert
      5 Rachel Ward
      5 Ralph Waite
      5 Ray Anthony
      5 Raymond Huntley
      5 Rebecca deMornay
      5 Reginald Beckwith
      5 Richard Beymer
      5 Richard Bradford
      5 Richard Dysart
      5 Richard Farnsworth
      5 Richard Gaines
      5 Richard Griffiths
      5 Richard Kiley
      5 Richard Loo
      5 Richard Mulligan
      5 Richard Wattis
      5 Rita Tushingham
      5 Robbie Coltrane
      5 Robert Barrat
      5 Robert Foxworth
      5 Robert Hays
      5 Robert Helpmann
      5 Roman Polanski
      5 Ronald Squire
      5 Ron Howard
      5 Ron Moody
      5 Roscoe Ates
      5 Roscoe Karns
      5 Roscoe Lee Browne
      5 Roshan Seth
      5 Ruben Blades
      5 Rudolph Valentino
      5 Rupert Davies
      5 Rupert Graves
      5 Saeed Jaffrey
      5 Sami Frey
      5 Sammy Davis~jr.
      5 Sandra Knight
      5 Sarah Douglas
      5 Saul Rubinek
      5 Scott Marlowe
      5 Senta Berger
      5 Serge Reggiani
      5 Shannon Tweed
      5 Sheila Ryan
      5 Sheree North
      5 Shirley Eaton
      5 Sondra Locke
      5 Stanley Baker
      5 Stephen Baldwin
      5 Stephen Seagal
      5 Stephen Tobolowsky
      5 Steve Cochran
      5 Steve Guttenberg
      5 Steve Zahn
      5 Sting
      5 Susan George
      5 Susan SaintJames
      5 Susan Tyrell
      5 Suzy Delair
      5 Suzy Kendall
      5 Swoosie Kurtz
      5 Sybil Thorndyke
      5 Takashi Shimura
      5 Tatum ONeal
      5 Ted Healy
      5 Ted Levine
      5 Terry Kilburn
      5 The Andrews~Sisters
      5 Theodore Roberts
      5 Thomas Beck
      5 Thora Hird
      5 Tom Arnold
      5 Tom Helmore
      5 Tom Noonan
      5 Tom Sizemore
      5 Tom Waits
      5 Tony Goldwyn
      5 Trigger
      5 Tsi Chin
      5 Ursula Jeans
      5 Vanessa Brown
      5 VeraEllen
      5 Vic Tayback
      5 Victor Buono
      5 Victoria Abril
      5 Ving Rhames
      5 Vonetta McGee
      5 Walter Mathau
      5 Warren Hymer
      5 Wendy Barrie
      5 Werner Krauss
      5 Willie Best
      5 Will Smith
      5 Wolfgang Preiss
      5 Wylie Watson
      5 Yvonne Craig
      6 Alan Badel
      6 Alan Baxter
      6 Alan Rickman
      6 Aldo Ray
      6 Alfred Molina
      6 Alicia Silverstone
      6 Al Jolson
      6 Alla Nazimova
      6 Allan Jones
      6 Amanda Plummer
      6 Andie McDowell
      6 Andrew Stevens
      6 Anne Shirley
      6 Annette Funicello
      6 Arlene Dahl
      6 Arletty
      6 Arthur Lowe
      6 Aubrey Mather
      6 Audrey Totter
      6 Basil Ruysdael
      6 Bebe Daniels
      6 Bernard Miles
      6 Beryl Reid
      6 Bill Kerr
      6 Bob Newhart
      6 Bonnie Bedelia
      6 Brenda Joyce
      6 Brenda Vaccaro
      6 Brock Peters
      6 Brooke Shields
      6 Bruno Ganz
      6 Buck Henry
      6 Carole Landis
      6 Catherine Lacey
      6 Cecelia Parker
      6 Celeste Holm
      6 Charles Butterworth
      6 Charles Halton
      6 Charles Hawtrey
      6 Chester Conklin
      6 Christopher Lambert
      6 Cliff Gorman
      6 Clifton James
      6 Clifton Webb
      6 Colleen Dewhurst
      6 Coral Browne
      6 Crispin Glover
      6 C.V. France
      6 Cybill Shepherd
      6 Dana Delaney
      6 Dana Wynter
      6 Daniel Gelin
      6 Daniel Olbrychiski
      6 David Dukes
      6 David Janssen
      6 David Opatoshu
      6 DeForest Kelley
      6 Dina Merrill
      6 Donald Woods
      6 Don Rickles
      6 Don Taylor
      6 Dora Bryan
      6 Doris Lloyd
      6 Douglas Dumbrille
      6 Douglas Fairbanks
      6 Eddie Collins
      6 Edith Evans
      6 Edna Best
      6 Ed Nelson
      6 Edward Albert
      6 Edward Binns
      6 Edward Woodward
      6 Elizabeth Ashley
      6 Elizabeth Perkins
      6 Emlyn Williams
      6 Eric Portman
      6 Erland Josephson
      6 Estelle Parsons
      6 Fanny Ardant
      6 Farrah Fawcett
      6 Fernandel
      6 Fess Parker
      6 Francesca Bertini
      6 Frances Sternhagen
      6 Franco Nero
      6 Frank Lawton
      6 Frank McGlynn
      6 Freddie Bartholomew
      6 Fritz Weaver
      6 Gaby Hoffman
      6 Gene Nelson
      6 Geoffrey Lewis
      6 George Cleveland
      6 Gerrit Graham
      6 Gert Frobe
      6 Giancarlo Giannini
      6 Gigi Perreau
      6 Gordon Scott
      6 Gracie Allen
      6 Hank Worden
      6 Harold J. Stone
      6 Harry Carey~jr.
      6 Harvey Lembeck
      6 Harvey Stephens
      6 Hazel Court
      6 Hermione Baddeley
      6 Hobart Cavanaugh
      6 Hope Lange
      6 Howard Duff
      6 Howard Keel
      6 Irene Worth
      6 Isabel Jeans
      6 Isabel Jewell
      6 Jack Carter
      6 Jack LaRue
      6 James Brolin
      6 James Ellison
      6 Jameson Thomas
      6 James Stephenson
      6 Janette Scott
      6 Jan Sterling
      6 Jay Robinson
      6 JeanClaude vanDamme
      6 Jean Daste
      6 JeanPierre Cassel
      6 J.Edward Bromberg
      6 Jeff Fahey
      6 Jeffrey Lynn
      6 Jeremy Slate
      6 Jeroen Krabbe
      6 Jerry Orbach
      6 Jesse White
      6 Jill Eikenberry
      6 Jill Esmond
      6 Jill Ireland
      6 Jim Hutton
      6 Jimmy Conlin
      6 Joe Morton
      6 John Agar
      6 John Beck
      6 John Boles
      6 John Emery
      6 John Halliday
      6 John Hillerman
      6 Johnny Depp
      6 Johnny Sheffield
      6 John Randolph
      6 John Ridgely
      6 Jonathan Hale
      6 Jon Hall
      6 Joseph Bologna
      6 Joseph Crehan
      6 Joseph Wiseman
      6 Judd Hirsch
      6 Judge Reinhold
      6 Judi Dench
      6 Julie Hagerty
      6 Juliet Stevenson
      6 June Lockhart
      6 Kathleen Freeman
      6 Kathy Baker
      6 Kenneth Connor
      6 Kevin Anderson
      6 Kieron Moore
      6 Kristin Scott Thomas
      6 Lainie Kazan
      6 Larry Hagman
      6 Laurence Fishburne
      6 Lauren Holly
      6 Laurie Metcalf
      6 Leila Hyams
      6 Lena Horne
      6 Leo Genn
      6 Leo G. McCarroll
      6 Leon Errol
      6 Liam Redmond
      6 Lili Taylor
      6 Lilyan Tashman
      6 Liv Ullman
      6 Lizabeth Scott
      6 Liza Minelli
      6 Lonette McKee
      6 Lorraine Bracco
      6 Louise Lasser
      6 Lowell Gilmore
      6 Lukas Haas
      6 Lynn Bari
      6 Madeleine Kahn
      6 Mae West
      6 Margaret OBrien
      6 Margo
      6 Maria Montez
      6 Marie Lohr
      6 Marie Prevost
      6 Marita Hunt
      6 Marjorie Rambeau
      6 Marthe Keller
      6 Martin Kosleck
      6 Martin Milner
      6 Martin Scorsese
      6 Mary McDonnell
      6 Mary Tyler Moore
      6 Meg Foster
      6 Melanie Mayron
      6 Michael Ansara
      6 Michael J. Pollard
      6 Michael OKeefe
      6 Michael Pate
      6 Michael Rooker
      6 Michel Lonsdale
      6 Michel Serrault
      6 Milo OShea
      6 Milton Berle
      6 Mitzi Gaynor
      6 Moira Kelly
      6 Moroni Olsen
      6 Moroni Olson
      6 Moses Gunn
      6 Myron McCormick
      6 Nancy Carroll
      6 Neva Patterson
      6 Noble Johnson
      6 Norman Fell
      6 Norman Wooland
      6 O.J. Simpson
      6 Olivia dAbo
      6 Olivia Hussey
      6 O.P. Heggie
      6 Oscar Levant
      6 Ossi Oswalda
      6 Pamela Reed
      6 Patricia Arquette
      6 Patricia Owens
      6 Patsy Kelly
      6 Paul Bartel
      6 Paul Dooley
      6 Paul Harvey
      6 Paul Scofield
      6 Peter Riegert
      6 Peter Weller
      6 Philip Bosco
      6 Philip Dorn
      6 Philippe Noiret
      6 Philip Stone
      6 Pierce Brosnan
      6 Polly Bergen
      6 Priscilla Lane
      6 Rachel Roberts
      6 Raimu
      6 Ralph Clanton
      6 Ralph Truman
      6 Raymond Hatton
      6 Ray Wise
      6 Ricardo Montalban
      6 Richard Arlen
      6 Richard Barthelmess
      6 Richard Denning
      6 Richard Long
      6 Richard Lynch
      6 Richard Thomas
      6 Richard Todd
      6 Rick Moranis
      6 Ringo Starr
      6 Robert Donat
      6 Robert Flemyng
      6 Robert Forster
      6 Robert Wuhl
      6 Rob Lowe
      6 Rochelle Hudson
      6 Ron Leibman
      6 Ron Randell
      6 Rory Calhoun
      6 Rosemary Lane
      6 Rosie ODonnell
      6 Rupert Everett
      6 Samantha Mathis
      6 Sam Elliott
      6 Sam Shepard
      6 Sandrine Bonnaire
      6 Scott Wilson
      6 Sebastian Cabot
      6 Sen Yung
      6 Shirley Knight
      6 Sidney James
      6 Simone Signoret
      6 Simon Ward
      6 Sophie Marceau
      6 Stanley Fields
      6 Steve Forrest
      6 Steve Geray
      6 Steven Berkoff
      6 Tess Harper
      6 Tim Conway
      6 Timothy West
      6 Tom Drake
      6 Tommy Kirk
      6 Trish VanDevere
      6 Troy Donahue
      6 Valentina Cortese
      6 Veronica Cartwright
      6 Veronica Lake
      6 Victor Francen
      6 Viggo Mortensen
      6 Vince Edwards
      6 Vincent Spano
      6 Vivian Wu
      6 Vladimir Sokoloff
      6 Walter Hampden
      6 Walter Kingsford
      6 Walter Koenig
      6 Wesley Addy
      6 Whit Bissell
      6 William Atherton
      6 William Forsythe
      6 William Hartnell
      6 William H. Macy
      6 William Windom
      6 Zeppo Marx
      6 Zsa Zsa Gabor
      7 1933
      7 Abraham Sofaer
      7 Alain Cuny
      7 Alastair Sim
      7 Albert Salmi
      7 Alec Guinness
      7 Alfre Woodard
      7 Alice Brady
      7 Alison Skipworth
      7 Amy Madigan
      7 Anna Massey
      7 Anton Diffring
      7 Arthur Franz
      7 Arthur Shields
      7 Barbara Carrera
      7 Barbara Steele
      7 Basil Sidney
      7 Ben Affleck
      7 Benita Hume
      7 Ben Stiller
      7 Bert Roach
      7 Billie Whitelaw
      7 Bo Derek
      7 Brenda deBanzie
      7 Brian Blessed
      7 Bryan Brown
      7 Campbell Scott
      7 Capucine
      7 Carmen Mathews
      7 Cathy ODonnell
      7 Charles Dingle
      7 Charles Winninger
      7 Charley Grapewin
      7 C.Henry Gordon
      7 Chester Morris
      7 Chris ODonnell
      7 Christian Rub
      7 Christine Lahti
      7 Clara Bow
      7 Claude Dauphin
      7 Colin Blakely
      7 Colin Firth
      7 Colleen Camp
      7 Connie Gilchrist
      7 Curt Bois
      7 Danielle Darrieux
      7 Daniel Massey
      7 Dan OHerlihy
      7 David Strathairn
      7 Dennis Farina
      7 Dennis Price
      7 Derek Jacobi
      7 Diana Scarwid
      7 Diane Baker
      7 Dick Miller
      7 Dolores delRio
      7 Don Beddoe
      7 Don Gordon
      7 Don Knotts
      7 Douglas Fairbanks~jr.
      7 Douglas Fowley
      7 Dub Taylor
      7 Dudley Digges
      7 Dwight Frye
      7 Earl Holliman
      7 Eddie Bracken
      7 Eddie Constantine
      7 Edward Chapman
      7 Ed Wynn
      7 Eileen Brennan
      7 Eleanor Powell
      7 Elias Koteas
      7 Ellen Bursteyn
      7 Ellen Corby
      7 Ellen Drew
      7 Emilio Estevez
      7 Eric Idle
      7 Ernie Hudson
      7 Ethel Griffies
      7 Fay Compton
      7 Felicia Farr
      7 Forest Whitaker
      7 Frances McDormand
      7 Francis L. Sullivan
      7 Francis X. Bushman
      7 Frank Conroy
      7 Frank Langella
      7 Frank Lovejoy
      7 Gabrielle Anwar
      7 Gail Patrick
      7 Gale Sondergard
